gauge_id,q_mean,runoff_ratio,slope_fdc,baseflow_index,stream_elas,q5,q95,high_q_freq,high_q_dur,low_q_freq,low_q_dur,zero_q_freq,hfd_mean
2112120,1.332592,0.374448,1.225705,0.698716,2.174859,0.334035,3.095893,2.5,1.136364,8.55,6.84,0.0,174.15
6784000,0.091203,0.052262,0.958777,0.728175,0.793129,0.027231,0.180859,1.75,2.5,7.95,10.6,0.0,188.6
2059500,0.860121,0.277493,1.278523,0.596608,1.188095,0.120965,2.388059,5.85,1.625,30.35,11.036364,0.0,173.15
1605500,1.009597,0.314547,1.503982,0.544435,1.90503,0.158235,3.185796,8.85,2.391892,56.25,10.135135,0.0,173.6
6889500,0.569976,0.217562,0.799297,0.268284,2.056477,0.013727,1.766183,28.45,2.722488,178.9,18.162437,0.0,211.9
14305500,6.605015,0.990253,1.940681,0.520848,1.140323,0.343979,24.301668,12.4,2.317757,115.35,34.954545,0.0,119.65
8066200,0.924777,0.242421,0.53502,0.176464,2.894528,0.010079,3.363605,41.95,2.74183,228.15,16.010526,0.003285,135.1
3479000,1.815486,0.456929,1.334649,0.592287,1.662995,0.332302,4.631463,4.0,1.454545,23.25,8.017241,0.0,168.2
14306500,3.837112,0.610331,2.015189,0.54552,1.485432,0.214071,14.956433,16.5,3.027523,125.8,38.707692,0.0,126.05
7180500,0.656216,0.251656,0.984174,0.319152,2.128693,0.014208,1.935877,20.85,1.985714,153.45,28.95283,0.009172,215.65
5399500,0.687339,0.301202,0.673795,0.262647,2.666206,0.017406,2.971721,44.75,5.02809,198.9,21.977901,0.0,199.05
8029500,1.148784,0.27328,0.987213,0.480583,1.987847,0.220148,3.654453,13.3,1.913669,21.45,7.944444,0.0,148.55
2018000,1.113803,0.364492,1.749329,0.509782,1.331112,0.114817,3.926737,13.2,2.275862,101.65,20.128713,0.0,170.05
1047000,2.18287,0.656868,1.415939,0.473465,1.510238,0.196458,8.095148,14.95,2.577586,71.55,12.776786,0.0,184.8
14316700,2.925937,0.643997,2.231023,0.508616,1.552484,0.141493,10.653569,16.15,2.543307,136.4,33.679012,0.0,135.5
2092500,1.004959,0.265666,1.648259,0.406554,2.375526,0.017492,3.64051,19.0,5.507246,121.3,19.885246,0.0,178.9
6918460,0.995544,0.308267,1.655841,0.520716,2.774287,0.078959,3.123784,11.2,2.8,101.35,31.671875,0.0,192.95
12186000,6.772528,1.043322,1.593525,0.611301,0.99846,1.307902,17.733436,2.0,1.538462,21.45,8.411765,0.0,186.85
2016000,1.155713,0.367498,1.501722,0.497769,1.795241,0.161801,3.84636,12.3,1.952381,74.85,15.27551,0.0,170.3
14137000,4.727427,0.749967,1.73369,0.659921,0.994494,1.04142,12.047091,1.65,1.5,7.2,4.8,0.0,151.7
3161000,1.950071,0.481832,1.202796,0.726973,1.350789,0.634981,4.19458,1.35,1.421053,0.85,3.4,0.0,175.5
2111180,1.727488,0.46492,1.338403,0.636781,1.708972,0.334969,4.391814,3.9,1.444444,18.95,8.422222,0.0,176.75
6889200,0.569653,0.219975,0.816668,0.272526,2.285874,0.007613,1.754713,29.25,2.799043,179.2,17.148325,0.005476,208.35
7301500,0.047053,0.027234,1.556188,0.538402,2.019104,0.0,0.127142,7.15,2.6,96.4,24.717949,0.051882,190.05
12020000,4.936729,0.658297,1.766076,0.469716,1.65853,0.207887,18.610006,19.3,2.838235,131.65,32.109756,0.0,113.7
12414500,2.073839,0.566246,1.704091,0.631105,1.341921,0.311419,7.085011,11.45,5.452381,71.9,11.061538,0.0,211.75
3498500,1.804276,0.416642,1.527419,0.573669,1.559591,0.249307,4.986132,4.95,1.571429,44.35,9.747253,0.0,163.45
3366500,1.359347,0.375957,1.220471,0.286183,1.613293,0.007451,6.045007,31.8,2.09901,161.35,13.790598,0.0,167.5
11478500,3.407381,0.748608,1.763833,0.431323,1.287576,0.026929,14.532927,54.05,6.177143,181.6,49.081081,0.0,132.55
8079600,0.021945,0.01599,0.010088,0.040181,1.980962,0.0,0.052453,160.7,14.477477,315.25,23.526119,0.560027,241.05
6452000,0.065768,0.047585,1.223833,0.429283,2.869282,0.003794,0.275857,25.0,4.62963,117.6,21.381818,0.001232,213.4
7362100,1.063061,0.279172,1.218265,0.334657,3.002743,0.007369,4.715911,53.4,7.265306,183.35,21.074713,0.008761,165.5
7226500,0.004553,0.004238,0.0,0.073812,-0.636293,0.0,0.010733,75.55,8.536723,314.35,35.925714,0.793155,276.65
2064000,0.929232,0.300188,1.324246,0.564004,2.122633,0.125826,2.595451,7.4,1.37037,31.85,11.375,0.0,168.45
2472500,1.302227,0.305963,0.799994,0.539492,1.617114,0.337591,4.057288,10.45,2.271739,0.45,3.0,0.0,159.5
5501000,0.749525,0.265752,0.82533,0.233713,1.923725,0.006893,3.25033,40.95,3.5,195.65,21.266304,0.0,201.5
1548500,1.435444,0.455213,1.728199,0.494163,1.107208,0.08485,5.012412,8.9,2.507042,88.7,16.425926,0.0,162.2
3285000,1.413336,0.399979,1.562838,0.335458,1.645613,0.006843,5.504007,26.3,2.146939,150.0,14.150943,0.0,153.7
2027000,1.642225,0.473552,1.668782,0.570089,1.773015,0.121938,5.090893,5.5,1.833333,75.25,14.61165,0.0,160.85
1539000,1.778496,0.519508,1.686977,0.518897,1.406484,0.128991,5.501291,6.35,1.924242,67.55,14.072917,0.0,154.25
8104900,0.387835,0.153882,1.355787,0.415141,3.195971,0.001071,1.262491,52.75,8.115385,193.0,34.159292,0.006845,193.35
7291000,1.314144,0.307535,0.765082,0.375507,1.689006,0.209284,3.923301,19.85,1.872642,75.05,8.292818,0.0,155.15
7151500,0.375065,0.161932,0.956009,0.43253,2.155438,0.023201,1.145911,15.1,2.141844,70.9,13.377358,0.0,209.4
7071500,0.96131,0.287919,1.261387,0.758627,2.050913,0.309483,2.11561,2.05,1.863636,0.0,0.0,0.0,183.4
2028500,1.427767,0.429217,1.734755,0.560856,1.728753,0.073761,4.533317,7.0,1.794872,83.45,16.048077,0.0,164.1
7340300,1.915203,0.436978,1.19275,0.336093,2.120247,0.116792,7.156151,25.0,2.262443,139.45,14.835106,0.0,150.55
2363000,1.084462,0.273827,1.978191,0.494045,1.73357,0.037858,3.516984,11.7,3.9,111.55,17.991935,0.0,163.0
11482500,3.124262,0.682157,2.012639,0.501222,1.193649,0.031688,12.981802,33.15,4.702128,160.25,46.449275,0.0,136.85
8086290,0.102354,0.050715,0.02767,0.064274,2.572077,0.0,0.172901,97.7,10.79558,314.65,37.236686,0.318823,227.8
8202700,0.05745,0.025805,0.0,0.006858,2.22558,0.0,0.0,12.65,7.90625,356.8,209.882353,0.965366,242.285714
5412500,0.833438,0.31002,1.201222,0.602931,2.061482,0.145848,2.707701,8.5,3.541667,26.05,11.085106,0.0,215.25
1350000,2.107518,0.544607,1.631092,0.454634,1.564264,0.09187,7.189819,11.35,1.891667,95.65,16.211864,0.0,160.2
12167000,6.824028,1.015301,1.53968,0.586395,1.171381,0.837292,18.062616,3.75,1.442308,57.2,12.301075,0.0,133.3
8013000,1.475475,0.341542,1.254542,0.349477,2.239138,0.04917,6.524504,61.25,10.652174,184.7,24.626667,0.0,140.8
7184000,0.977276,0.300203,0.42027,0.137372,3.01682,0.0,4.885105,63.4,4.26936,254.9,19.992157,0.089391,206.15
2472000,1.326192,0.318919,1.185525,0.406862,2.691424,0.11045,5.53521,30.2,4.081081,125.3,15.761006,0.0,152.95
2374500,1.484329,0.33585,1.187841,0.641124,1.386435,0.356788,4.016881,2.5,1.612903,10.65,8.875,0.0,161.3
8150800,0.095536,0.045376,0.695964,0.323645,2.97226,0.000439,0.227315,25.4,6.047619,186.15,18.160976,0.014648,178.7
1632000,0.946655,0.322976,1.527816,0.391341,1.673041,0.01711,3.480571,23.95,3.050955,140.2,23.563025,0.0,173.7
7315700,0.35823,0.143166,0.443475,0.158217,2.745917,0.0,1.603342,64.4,6.133333,255.6,26.625,0.079535,205.5
8164300,0.455269,0.15974,0.44986,0.166922,2.944333,0.000682,1.106942,35.65,3.300926,241.55,27.605714,0.01191,159.2
6917000,0.867473,0.287241,0.900655,0.218726,2.300956,0.000256,3.412132,46.15,3.995671,206.2,26.435897,0.016975,209.55
1667500,1.158654,0.361179,1.570911,0.563942,1.985145,0.117298,3.393555,5.75,1.474359,59.45,11.656863,0.0,168.0
7197000,1.15014,0.31735,1.40331,0.456229,1.888282,0.090788,3.843343,15.5,2.605042,106.2,25.590361,0.0,171.8
12035000,6.754326,0.966568,1.843431,0.563503,1.213167,0.75949,22.784708,10.25,2.113402,90.55,31.77193,0.0,115.45
6888500,0.601944,0.228182,1.111244,0.368948,2.309151,0.028173,1.776951,24.1,3.050633,160.95,27.512821,0.0,219.75
3281500,1.420856,0.373787,1.704949,0.409674,1.94982,0.017302,5.204007,18.85,2.312883,126.45,14.789474,0.001506,158.75
1543500,1.630548,0.478317,1.796691,0.482957,2.050314,0.061912,5.679408,8.45,2.139241,89.8,15.754386,0.0,163.75
12041200,9.585256,1.231197,1.061481,0.621795,0.526822,2.424938,25.517805,3.55,1.365385,7.8,6.0,0.0,129.25
14301000,3.618247,0.621776,2.063758,0.516547,1.513209,0.12629,14.172553,19.35,4.206522,131.4,41.0625,0.0,119.35
1552000,1.71925,0.494464,1.670861,0.510549,1.214325,0.110471,5.458544,6.35,1.716216,67.15,13.29703,0.0,150.15
6441500,0.060235,0.045998,0.329122,0.260108,1.967872,0.0,0.276692,109.8,18.14876,263.95,40.607692,0.263792,222.85
7295000,1.571257,0.358673,0.809024,0.330516,2.052077,0.157309,5.872872,23.8,1.74359,116.35,8.781132,0.0,157.6
1644000,1.003884,0.329396,1.813696,0.513835,2.709999,0.019079,3.4456,11.35,2.026786,104.9,15.540741,0.0,170.65
1532000,1.347748,0.42182,1.569027,0.436232,1.676305,0.038867,4.637514,14.35,2.157895,101.2,13.675676,0.0,150.8
3574500,1.9655,0.458075,1.682521,0.388051,2.225401,0.036076,8.008942,24.75,2.79661,146.1,18.851613,0.0,140.0
3237500,1.189695,0.368723,1.354171,0.301729,1.610598,0.006097,5.072594,35.8,2.182927,164.4,15.293023,0.0,159.4
1144000,1.858755,0.543359,1.519482,0.562749,1.729026,0.237792,5.983057,5.8,1.8125,42.0,10.120482,0.0,181.5
8189500,0.213182,0.089784,0.307714,0.173429,2.284205,0.000636,0.503037,33.0,5.546218,259.4,38.147059,0.002327,174.35
1664000,1.115833,0.354342,1.745361,0.565655,1.624126,0.059751,3.289334,5.9,1.573333,70.65,13.330189,0.0,170.0
3213700,1.132436,0.325842,1.849265,0.560448,1.875424,0.120056,3.56939,7.25,1.907895,75.35,13.825688,0.0,176.4
3182500,1.672218,0.470738,1.909879,0.451749,1.358596,0.06847,6.004548,12.6,1.8,110.85,14.585526,0.0,161.8
5489000,0.686013,0.255886,0.925729,0.260211,2.463918,0.007354,2.683027,41.2,3.5671,199.4,20.556701,0.0,220.75
8200000,0.508669,0.212508,1.11751,0.423545,2.040537,0.000687,1.541939,28.7,7.863014,172.2,50.647059,0.03833,170.0
8194200,0.072299,0.051745,0.00084,0.042775,1.523429,0.0,0.119865,132.95,19.408759,323.0,49.692308,0.636003,287.75
7290650,1.210778,0.29143,0.928239,0.307446,1.950953,0.07099,4.937396,33.1,2.536398,162.4,12.444444,0.0,161.3
7167500,0.838547,0.29773,0.697082,0.212084,2.483385,0.002143,2.72352,47.95,4.300448,215.85,31.977778,0.015195,213.65
14400000,7.568103,1.362132,2.017435,0.485781,1.386228,0.250706,31.226804,26.45,3.526667,148.45,46.390625,0.0,123.9
11528700,1.585692,0.427862,1.794366,0.551096,1.886824,0.04201,6.274348,36.65,8.329545,161.15,53.716667,0.0,147.0
7066000,1.168395,0.355359,1.168483,0.589871,1.320219,0.306548,3.29771,7.7,1.790698,0.0,0.0,0.0,175.45
8070000,0.800016,0.219557,0.76027,0.289556,3.007153,0.046543,3.636149,37.6,4.224719,176.05,19.453039,0.0,135.5
8175000,0.253653,0.104976,0.226152,0.139487,2.650292,0.001635,0.999515,52.9,6.297619,282.05,32.41954,0.005613,199.6
13340000,1.453187,0.49367,1.648287,0.63565,1.288079,0.207469,5.161002,12.55,6.972222,59.45,11.89,0.0,223.8
3069500,2.448186,0.601,1.797236,0.47443,1.577289,0.134395,8.245507,6.45,1.535714,80.2,10.552632,0.0,165.75
8101000,0.274406,0.114504,0.743673,0.317707,3.429262,0.0,0.912867,60.15,7.966887,223.65,31.95,0.076797,197.65
7014500,0.857726,0.261162,1.25513,0.533759,2.81855,0.164144,2.416355,9.1,2.246914,23.85,9.352941,0.0,184.0
3604000,1.691097,0.388741,1.150908,0.567561,1.449056,0.387066,4.39657,6.6,1.783784,6.9,7.263158,0.0,160.15
8014500,1.423096,0.3182,1.117656,0.492428,2.118819,0.238068,4.832603,14.35,4.555556,38.1,14.941176,0.0,144.6
8165300,0.201994,0.090626,0.841839,0.706219,1.680411,0.07295,0.336692,1.85,1.608696,0.35,3.5,0.0,166.25
2361000,1.214117,0.306747,1.521789,0.567095,1.518807,0.141718,3.471547,5.35,2.547619,55.3,12.712644,0.0,164.35
12358500,2.338707,0.70223,1.396725,0.613435,1.14828,0.332959,9.239617,21.65,7.596491,73.6,23.0,0.0,237.45
12189500,5.780442,0.979747,1.417159,0.66226,0.873356,1.556044,13.846152,1.2,1.333333,3.4,5.666667,0.0,186.95
8198500,0.165648,0.073511,0.179214,0.285878,2.19618,0.001254,0.519606,42.55,19.340909,306.45,117.865385,0.003149,197.8
11522500,2.176661,0.694192,2.497305,0.649929,1.476079,0.166453,6.635438,5.3,2.585366,110.85,31.671429,0.0,167.95
8196000,0.273015,0.130893,1.05473,0.492736,1.603089,0.011972,0.844008,17.15,6.125,103.8,28.054054,0.0,186.55
5514500,0.764763,0.259399,0.748999,0.206736,2.817189,0.003882,3.270353,47.95,3.318339,209.2,18.678571,0.0,196.25
3164000,1.545479,0.413173,1.380941,0.690427,2.056072,0.445941,3.736887,1.65,1.375,2.75,6.875,0.0,174.5
8164000,0.608925,0.207612,0.473715,0.189173,3.17579,0.003571,2.232327,39.1,3.91,234.0,26.590909,0.001095,182.85
11473900,1.842949,0.504426,2.091859,0.491465,1.637187,0.007499,7.353669,53.2,7.093333,180.0,53.731343,0.0,144.8
1606500,1.210237,0.359817,1.704381,0.518891,2.073786,0.113284,4.197325,11.0,2.417582,90.35,15.313559,0.0,171.85
7068000,1.333882,0.391847,1.045035,0.718142,1.777904,0.542805,3.108711,2.2,1.692308,0.0,0.0,0.0,180.6
7057500,1.258117,0.385775,1.185492,0.699977,1.796488,0.466993,3.137927,2.55,1.5,0.0,0.0,0.0,182.85
12040500,9.688438,1.188093,1.406474,0.515538,1.019349,1.06098,31.816682,9.0,1.747573,63.9,14.522727,0.0,117.1
7067000,1.20719,0.350642,1.256807,0.679048,1.291561,0.387041,3.104202,3.05,1.794118,0.0,0.0,0.0,178.9
8195000,0.363266,0.164257,0.972524,0.629209,1.279702,0.059482,1.034981,6.85,3.425,30.5,16.944444,0.0,191.65
7292500,1.326588,0.311733,0.977611,0.449696,2.912389,0.252554,4.342985,15.05,1.781065,24.85,7.888889,0.0,158.95
7056000,1.281213,0.354183,1.670913,0.404147,2.233435,0.031872,4.507593,24.0,3.380282,152.8,32.860215,0.0,167.8
8171300,0.42618,0.166452,1.248967,0.476776,2.716171,0.0,1.473258,33.85,9.955882,163.7,49.606061,0.170705,176.75
6934000,0.931778,0.286173,1.460428,0.521237,2.864719,0.154818,3.049006,13.3,3.643836,50.45,14.838235,0.0,181.4
8086212,0.089601,0.046955,0.151931,0.124926,3.03846,0.0,0.169504,83.55,13.261905,294.8,46.0625,0.2705,219.15
11532500,5.391817,0.965472,2.06119,0.527081,1.385017,0.358158,19.845983,16.8,2.645669,133.9,45.389831,0.0,132.1
8190000,0.264092,0.137735,0.987566,0.587385,1.532476,0.036173,0.711983,8.15,3.97561,39.6,24.75,0.0,175.15
8190500,0.050058,0.027401,0.114493,0.143707,1.934032,0.0,0.095193,63.5,32.564103,303.05,163.810811,0.080356,159.7
1195100,1.622354,0.44056,2.124782,0.517895,1.183609,0.041216,4.945907,6.25,1.54321,102.1,12.08284,0.001643,155.25
1350080,1.534578,0.439352,1.901596,0.492301,1.33866,0.070036,5.071742,9.05,1.967391,106.7,19.577982,0.0,169.55
1350140,1.499653,0.428298,1.841468,0.459147,1.179227,0.033545,5.143623,11.1,2.074766,107.2,13.234568,0.0,166.45
1411300,1.188186,0.374179,1.337293,0.72423,1.050374,0.339288,3.022748,0.95,1.9,3.9,4.875,0.0,175.15
1434025,2.81644,0.634762,1.356883,0.493758,0.73885,0.244658,9.080074,8.3,1.418803,51.65,9.932692,0.0,163.85
1518862,1.198378,0.39529,1.745605,0.429466,1.643721,0.034516,4.286292,16.25,2.321429,120.15,13.890173,0.0,163.65
1586610,1.163195,0.351986,1.490414,0.661738,1.225913,0.235571,3.028773,3.5,1.129032,18.1,9.282051,0.0,168.5
1591400,1.067366,0.32492,1.293035,0.63594,1.276612,0.186319,2.484253,5.0,1.190476,23.95,11.975,0.0,168.45
1594950,1.803768,0.460016,2.236437,0.468281,1.696369,0.019988,6.396276,8.55,1.727273,116.85,15.27451,0.009172,163.55
1638480,0.996602,0.328432,1.699459,0.488001,2.206751,0.025309,3.298659,12.9,2.080645,112.6,14.435897,0.0,168.25
1669520,1.133552,0.346317,2.004155,0.598059,1.744023,0.021344,3.122275,3.25,2.708333,75.25,19.802632,0.004107,176.25
2011400,0.992886,0.301921,1.703202,0.541783,1.994208,0.126013,3.227137,9.4,2.088889,73.75,13.053097,0.0,171.45
2011460,1.458133,0.428325,1.788711,0.446487,1.6315,0.057902,5.070299,13.8,1.957447,111.2,16.474074,0.0,164.35
2056900,1.016617,0.319757,1.492246,0.633373,1.666752,0.164139,2.624584,4.3,1.409836,26.55,8.045455,0.0,174.05
2096846,0.748603,0.223717,1.290454,0.319098,1.523588,0.0,2.625349,29.95,2.178182,162.75,16.778351,0.055989,161.0
2137727,1.753112,0.440334,1.296129,0.680549,2.333934,0.415756,4.231802,2.8,1.302326,10.25,8.541667,0.0,176.45
2140991,1.709404,0.458561,1.312789,0.654308,1.833823,0.412457,3.911784,2.9,1.487179,9.55,7.64,0.0,175.05
2193340,0.717462,0.219135,1.058395,0.400189,2.485087,0.016706,2.116078,16.2,1.6875,107.65,13.540881,0.003149,164.7
2198100,0.806628,0.243017,0.913453,0.437351,1.987706,0.092335,3.010128,29.8,3.568862,125.25,13.395722,0.0,154.4
2202600,0.717314,0.214677,1.412013,0.377938,3.373185,0.001533,3.484631,47.55,9.057143,180.55,27.992248,0.000684,165.45
2215100,0.881183,0.262695,1.501381,0.48435,2.216872,0.036208,3.283135,18.65,3.188034,119.9,18.030075,0.0,155.85
2216180,0.874905,0.256638,1.574542,0.367343,3.020924,0.0,4.036253,96.55,9.902564,204.35,30.5,0.32115,159.6
2221525,0.762009,0.226848,1.387643,0.529551,1.254089,0.040876,2.534309,11.75,2.196262,74.15,20.315068,0.0,161.0
2231342,1.143163,0.302145,1.610304,0.391853,2.01807,0.0,5.022103,33.9,6.108108,152.7,23.136364,0.091444,236.3
2297155,0.792041,0.199601,1.150056,0.392088,2.317879,0.000784,3.371883,52.1,6.722581,183.0,25.774648,0.033128,256.15
2298123,1.042803,0.283028,1.433352,0.503475,3.151086,0.038917,4.751511,38.35,12.57377,136.5,23.534483,0.0,260.85
2298608,1.351725,0.346924,1.299453,0.39534,2.427895,0.021149,5.599066,40.95,7.951456,156.3,25.209677,0.008761,269.1
2342933,0.998638,0.261793,1.202782,0.339009,1.871527,0.01265,3.373424,25.0,2.145923,153.75,14.504717,0.0,165.55
2372250,1.222512,0.306924,1.668065,0.507875,1.573454,0.070499,4.144493,9.2,3.538462,91.85,14.934959,0.0,159.7
2384540,2.080848,0.422265,1.583885,0.479563,2.330033,0.111052,6.84629,9.6,1.586777,84.1,9.666667,0.0,155.35
2395120,1.287327,0.342948,1.165397,0.565289,2.180214,0.238804,3.640304,7.75,1.519608,22.8,4.75,0.0,161.25
2408540,1.405807,0.345785,1.530167,0.552621,2.313917,0.115443,4.338091,7.7,1.604167,65.15,11.954128,0.0,161.4
2427250,1.220716,0.301902,1.10631,0.384895,1.820971,0.090582,4.818947,23.0,2.433862,116.7,13.11236,0.0,153.7
2430085,1.699083,0.401421,1.484606,0.477175,0.833942,0.18096,5.489112,11.6,1.459119,77.75,12.34127,0.0,150.8
2430615,1.684233,0.397111,1.303252,0.5613,0.871308,0.213042,4.260842,6.45,1.433333,38.8,10.210526,0.0,156.6
2464146,1.512073,0.363503,1.363698,0.508776,1.706025,0.201046,4.948825,11.0,1.496599,49.35,8.508621,0.0,156.15
2464360,1.453659,0.354719,1.201082,0.519637,0.817874,0.230467,4.773967,9.55,1.591667,34.7,8.567901,0.0,149.6
2465493,1.159783,0.286827,1.149447,0.629209,1.059069,0.351941,3.020826,3.3,1.736842,1.4,4.0,0.0,156.1
2481510,1.705698,0.369133,1.302884,0.425394,1.854562,0.140562,6.288627,17.2,2.248366,90.3,10.623529,0.0,164.35
3010655,1.496955,0.455751,1.927018,0.49394,1.504911,0.081732,4.969306,8.5,2.65625,93.2,14.912,0.0,159.05
3021350,2.291054,0.6216,1.552721,0.407555,1.44849,0.092894,9.06071,17.05,1.823529,104.9,11.527473,0.0,141.4
3300400,1.366465,0.395171,1.398965,0.288199,2.097366,0.001197,6.520849,33.05,2.248299,161.2,17.240642,0.003149,157.4
3338780,1.16591,0.39984,1.507974,0.395333,3.061302,0.035378,4.492959,20.15,2.704698,127.6,23.62963,0.0,182.95
3592718,1.505406,0.352112,1.323285,0.44152,1.39546,0.149738,4.85736,12.05,1.525316,79.75,9.906832,0.0,150.25
4015330,0.96681,0.43165,0.991233,0.337148,1.924143,0.033806,4.741569,38.55,4.535294,153.6,20.756757,0.010815,202.0
4024430,0.803006,0.359584,1.294473,0.464913,1.301335,0.103132,3.156727,21.25,3.72807,83.3,17.913978,0.0,204.2
4115265,0.825588,0.330594,1.031334,0.757702,0.550163,0.357612,1.711428,0.25,1.25,0.2,1.333333,0.0,176.4
4127918,0.885658,0.337654,1.221402,0.592684,1.546156,0.249883,2.930768,7.65,3.122449,0.0,0.0,0.0,189.1
4161580,0.640158,0.258277,1.638778,0.615977,0.011894,0.098913,1.826087,1.45,2.416667,38.0,7.037037,0.0,173.85
4197170,0.85534,0.315298,0.710097,0.224128,2.064182,0.028266,3.797961,40.55,2.599359,189.05,17.668224,0.0,165.6
4213075,1.468619,0.450833,1.429959,0.468619,1.471762,0.153305,5.040156,12.6,1.392265,67.2,7.148936,0.0,145.85
4216418,1.477927,0.468583,1.659621,0.489052,1.217453,0.124527,5.093141,10.95,1.586957,85.2,8.968421,0.0,157.3
4224775,1.129647,0.387613,1.698497,0.506242,0.022873,0.105529,3.693502,11.25,1.90678,79.15,10.993056,0.0,164.4
5129115,0.63789,0.323291,1.649712,0.703045,2.196741,0.074718,1.930204,0.3,3.0,32.9,31.333333,0.0,217.1
5488200,0.728126,0.273374,0.917308,0.250112,2.030607,0.003029,2.828797,46.2,3.898734,204.65,24.363095,0.002738,217.65
5503800,0.765752,0.25994,0.420255,0.117701,2.347613,0.0,3.435607,65.9,4.321311,259.05,17.865517,0.110472,202.95
5507600,0.708253,0.242511,0.345532,0.103658,2.825228,0.0,2.608449,62.1,3.942857,267.1,17.176849,0.086242,203.65
5508805,0.687444,0.239322,0.782111,0.203593,2.127368,0.002052,2.649089,40.2,3.045455,207.8,19.885167,0.005749,199.3
5591550,0.892293,0.307702,1.511314,0.356128,2.281449,0.0,3.661853,27.5,3.235294,155.9,27.113043,0.126489,175.75
5592050,0.786826,0.277746,1.260684,0.308206,2.921469,0.002214,3.1001,35.65,3.547264,179.2,25.239437,0.004517,184.0
5592575,0.865628,0.29015,0.599717,0.178759,1.854912,0.0,3.672517,62.1,3.718563,233.9,16.075601,0.17796,174.4
5595730,0.872785,0.281482,0.534583,0.141607,1.896899,0.0,3.997024,64.8,3.681818,243.65,15.180685,0.131006,168.45
6154410,0.259667,0.201156,0.683662,0.64428,1.612837,0.073229,0.732288,9.15,6.777778,0.1,2.0,0.0,234.0
6408700,0.635111,0.345527,0.954071,0.977555,1.086196,0.388159,1.117426,0.0,0.0,0.0,0.0,0.0,187.75
6440200,0.0723,0.054939,0.091614,0.09813,3.039039,0.0,0.21406,118.4,12.333333,294.95,27.310185,0.395072,221.05
6468250,0.076583,0.058028,0.567249,0.372291,2.794338,0.0,0.395815,71.25,30.319149,238.3,66.194444,0.132375,218.2
6470800,0.055263,0.03548,0.685094,0.365345,4.613983,0.0,0.242113,88.5,26.41791,232.65,69.447761,0.065572,222.65
6479215,0.214106,0.118502,0.940352,0.351773,3.240033,0.000837,0.893318,71.95,14.39,210.05,47.202247,0.012731,214.15
6479438,0.142132,0.080548,1.041141,0.417965,2.675737,0.000668,0.577775,45.65,13.626866,191.75,54.785714,0.009719,212.45
6614800,1.812588,0.621257,0.893148,0.504923,1.555708,0.157844,9.106361,55.6,25.272727,174.5,85.121951,0.0,260.9
6746095,3.114038,1.130328,1.070017,0.502216,1.607572,0.167687,16.493768,56.05,32.028571,182.1,110.363636,0.0,259.9
6803530,0.271151,0.126554,0.617902,0.415912,2.199877,0.041862,0.630304,12.65,1.916667,41.35,8.27,0.0,222.45
6879650,0.476243,0.181513,0.860738,0.326265,2.451304,0.0,1.679231,172.8,90.947368,232.35,82.982143,0.526899,224.5
6906800,0.917229,0.287499,0.708449,0.194642,2.485836,0.008993,3.074756,43.05,3.075,213.45,19.672811,0.0,198.3
6910800,0.577236,0.216381,0.805984,0.217499,2.528404,5.5e-05,1.990938,47.3,3.925311,208.2,23.133333,0.049144,214.5
7263295,1.364766,0.34585,1.346332,0.296225,1.729302,0.0,5.590763,50.8,4.215768,187.15,22.279762,0.137851,144.5
7359610,1.90126,0.444163,1.219183,0.41695,1.592022,0.235914,5.930746,14.65,1.83125,83.25,12.242647,0.0,149.25
7362587,1.710621,0.406027,1.124348,0.251294,1.693741,0.0,6.311933,55.8,3.915789,196.15,20.756614,0.115537,141.95
8023080,1.085593,0.269822,0.469582,0.174085,2.684104,0.0,6.045693,66.15,4.973684,249.3,21.964758,0.143326,148.25
8050800,0.502318,0.178168,0.345695,0.12122,4.060505,0.0,1.207168,153.5,17.953216,264.9,24.081818,0.464203,190.75
8070200,0.786443,0.213898,0.867082,0.327146,3.008954,0.046984,3.58565,38.85,5.111842,164.15,19.19883,0.0,139.4
8155200,0.449328,0.179407,1.083972,0.452291,2.822616,0.0,1.860634,99.05,24.45679,216.85,57.826667,0.090075,183.9
8158700,0.424298,0.165515,1.221829,0.475453,2.557014,0.0,1.741335,88.9,25.042254,211.0,81.153846,0.132375,172.578947
8158810,0.495642,0.197549,1.101036,0.44008,2.959466,0.0,2.000974,82.8,25.090909,211.9,56.506667,0.217659,193.4
8164600,0.623875,0.201082,0.224642,0.116282,3.390446,0.0,1.878868,60.75,7.408537,281.55,30.93956,0.073101,191.25
8176900,0.23777,0.095408,0.429248,0.180428,2.693435,0.0,0.559405,40.35,6.067669,245.1,50.020408,0.059548,205.55
8178880,0.484204,0.195574,0.954064,0.511344,1.674789,0.018984,1.418046,15.65,6.019231,107.35,33.546875,0.00219,172.8
9035800,0.933304,0.380012,0.796445,0.605352,1.302726,0.191972,4.266043,30.3,20.896552,17.55,10.96875,0.0,253.65
9107000,0.816738,0.426483,0.958052,0.666322,1.580869,0.221329,3.172389,14.35,10.62963,0.9,3.0,0.0,244.2
9306242,0.033436,0.02636,0.990889,0.686515,2.374104,0.004178,0.113392,16.2,21.6,44.65,18.604167,0.0,198.1
9378170,0.16909,0.104164,0.320333,0.491069,2.978004,0.001117,0.826697,61.15,21.45614,254.55,39.773438,0.040794,212.55
